12.780806801662962, 1199.0007614409556
22.051655828688006, 1191.1400033389389
30.82247838851405, 1220.8606318738368
40.07622553311047, 1265.5881622398579
48.32584786654015, 1397.999486943527
57.57145125759914, 1467.769059437185
68.81471739139283, 1394.725698021475
76.16852683570386, 1281.7616567652194
86.43861442177311, 1201.2423296021368
94.74687178067242, 1153.3509509868193
103.54864060394075, 1087.9118194366965
112.3748406878214, 947.3465615036625
121.6668634740438, 874.3764938697894
130.98006001946354, 736.2971167040599
140.27452593174718, 655.8144364318957
148.59662767166012, 565.3515861995952
158.37320379336037, 502.38001197131734
167.66441220422902, 431.9141485502082
176.4596660246674, 386.50865070219515
185.74028755593739, 348.5974420470136
195.0257953393298, 295.6610081152503
203.81942040906068, 255.2639186927645
213.58215214974726, 234.86381608147008
221.88796638258535, 194.48505010444342
233.60194147084334, 174.01165371131196
240.43862256552663, 151.21728756000925
249.71598659538168, 123.32289575588266
256.54615268723506, 120.56216330668963
266.7942521387532, 107.65634988822671
276.0667299164858, 94.78718336068255
285.3383933188646, 84.42222104590178
293.63524942281146, 71.58970140927636
302.4182876129437, 63.747266752718815
