0.0 1158.0
0.008341666666666667 1150.25
0.016683333333333335 1141.25
0.025025000000000002 1135.5
0.03336666666666667 1131.75
0.04170833333333333 1125.25
0.050050000000000004 1115.5
0.058391666666666675 1108.75
0.06673333333333334 1103.75
0.075075 1097.5
0.08341666666666667 1090.25
0.09175833333333334 1082.5
0.10010000000000001 1075.25
0.10844166666666667 1067.75
0.11678333333333335 1060.75
0.12512500000000001 1055.25
0.13346666666666668 1049.5
0.14180833333333334 1039.5
0.15015 1030.75
0.15849166666666667 1027.0
0.16683333333333333 1021.75
0.17517500000000003 1012.75
0.1835166666666667 1003.5
0.19185833333333335 996.75
0.20020000000000002 991.5
0.20854166666666668 984.25
0.21688333333333334 976.25
0.225225 968.0
0.2335666666666667 960.75
0.24190833333333336 953.25
0.25025000000000003 948.0
0.25859166666666666 941.25
0.26693333333333336 932.5
0.27527500000000005 925.0
0.2836166666666667 918.5
0.2919583333333334 911.5
0.3003 904.5
0.3086416666666667 897.0
0.31698333333333334 888.0
0.32532500000000003 880.25
0.33366666666666667 875.25
0.34200833333333336 868.75
0.35035000000000005 860.25
0.3586916666666667 850.75
0.3670333333333334 844.75
0.375375 841.0
0.3837166666666667 833.25
0.39205833333333334 823.0
0.40040000000000003 815.25
0.4087416666666667 809.75
0.41708333333333336 803.5
0.42542500000000005 796.25
0.4337666666666667 788.25
0.4421083333333334 780.75
0.45045 773.0
0.4587916666666667 766.0
0.4671333333333334 761.75
0.47547500000000004 755.75
0.48381666666666673 745.0
0.49215833333333336 736.25
0.5005000000000001 732.25
0.5088416666666667 728.0
0.5171833333333333 719.5
0.525525 710.5
0.5338666666666667 702.5
0.5422083333333334 697.5
0.5505500000000001 692.75
0.5588916666666667 686.0
0.5672333333333334 677.5
0.5755750000000001 669.5
0.5839166666666668 663.25
0.5922583333333333 659.25
0.6006 653.5
0.6089416666666667 644.5
0.6172833333333334 637.5
0.6256250000000001 631.5
0.6339666666666667 624.75
0.6423083333333334 620.25
0.6506500000000001 614.75
0.6589916666666668 606.0
0.6673333333333333 597.75
0.675675 594.5
0.6840166666666667 591.5
0.6923583333333334 584.5
0.7007000000000001 574.25
0.7090416666666667 568.0
0.7173833333333334 566.25
0.7257250000000001 561.5
0.7340666666666668 552.5
0.7424083333333334 546.0
0.75075 540.75
0.7590916666666667 536.25
0.7674333333333334 531.5
0.7757750000000001 526.5
0.7841166666666667 520.0
0.7924583333333334 513.75
0.8008000000000001 507.75
0.8091416666666668 505.0
0.8174833333333335 501.5
0.825825 493.75
0.8341666666666667 486.0
0.8425083333333334 482.75
0.8508500000000001 480.75
0.8591916666666667 476.75
0.8675333333333334 470.25
0.8758750000000001 462.5
0.8842166666666668 458.75
0.8925583333333335 457.5
0.9009 454.25
0.9092416666666667 447.5
0.9175833333333334 440.5
0.9259250000000001 437.25
0.9342666666666668 436.25
0.9426083333333334 433.5
0.9509500000000001 426.5
0.9592916666666668 421.5
0.9676333333333335 418.75
0.975975 414.75
0.9843166666666667 412.5
0.9926583333333334 411.0
1.0010000000000001 405.0
1.0093416666666668 398.0
1.0176833333333335 397.5
1.0260250000000002 410.25
1.0343666666666667 394.5
1.0427083333333333 386.25
1.05105 382.25
1.0593916666666667 383.75
1.0677333333333334 383.5
1.0760750000000001 378.25
1.0844166666666668 373.5
1.0927583333333335 371.25
1.1011000000000002 369.75
1.1094416666666667 368.75
1.1177833333333334 367.0
1.126125 363.25
1.1344666666666667 359.5
1.1428083333333334 358.5
1.1511500000000001 357.75
1.1594916666666668 358.0
1.1678333333333335 354.75
1.1761750000000002 350.25
1.1845166666666667 349.25
1.1928583333333334 363.25
1.2012 351.0
1.2095416666666667 348.0
1.2178833333333334 344.0
1.2262250000000001 342.5
1.2345666666666668 344.75
1.2429083333333335 346.75
1.2512500000000002 342.5
1.2595916666666667 339.0
1.2679333333333334 339.25
1.276275 342.5
1.2846166666666667 343.25
1.2929583333333334 339.5
1.3013000000000001 338.5
1.3096416666666668 339.5
1.3179833333333335 339.25
1.3263250000000002 340.25
1.3346666666666667 342.0
1.3430083333333334 340.5
1.35135 337.5
1.3596916666666667 339.75
1.3680333333333334 344.75
1.3763750000000001 346.5
1.3847166666666668 342.75
1.3930583333333335 341.25
1.4014000000000002 345.5
1.409741666666667 349.5
1.4180833333333334 348.75
1.426425 348.0
1.4347666666666667 348.5
1.4431083333333334 350.75
1.4514500000000001 355.0
1.4597916666666668 370.25
1.4681333333333335 356.75
1.4764750000000002 356.5
1.484816666666667 360.0
1.4931583333333334 363.75
1.5015 379.5
1.5098416666666667 367.25
1.5181833333333334 367.5
1.5265250000000001 369.5
1.5348666666666668 374.0
1.5432083333333335 378.5
1.5515500000000002 381.5
1.559891666666667 380.25
1.5682333333333334 381.5
1.576575 388.0
1.5849166666666668 407.25
1.5932583333333334 394.75
1.6016000000000001 394.0
1.6099416666666668 396.75
1.6182833333333335 404.75
1.6266250000000002 409.5
1.634966666666667 410.25
1.6433083333333334 412.5
1.65165 416.5
1.6599916666666668 420.75
1.6683333333333334 425.5
1.6766750000000001 431.75
1.6850166666666668 434.5
1.6933583333333335 434.5
1.7017000000000002 438.75
1.710041666666667 446.75
1.7183833333333334 453.5
1.726725 455.0
1.7350666666666668 456.0
1.7434083333333334 462.0
1.7517500000000001 469.5
1.7600916666666668 474.75
1.7684333333333335 477.75
1.7767750000000002 480.25
1.785116666666667 484.5
1.7934583333333334 493.25
1.8018 499.5
1.8101416666666668 502.0
1.8184833333333335 505.75
1.8268250000000001 511.5
1.8351666666666668 518.0
